"WDG002"	"WDG004"	"WDG018"	"WDG033"	"WDG040"	"WDG048"	"WDG058"	"WDG087"	"WDG092"	"WDG127"	"WDG132"	"WDG140"	"WDG146"	"WDG154"
"K07130"	0	0	0	0	2.69117356472382e-06	0	0	1.67645717961968e-05	0	0	0	0	8.74333119346939e-06	0
"K07131"	0	0	0	0	0	0	0	0	0	0	0	0	2.73904239573483e-07	0
"K07132"	0	0	0	0	0	0	0	9.74886986720592e-06	0	0	0	0	2.57173804115234e-06	0
"K07133"	1.68924691597971e-05	1.06456711483856e-05	6.18128126608374e-06	7.95728957360629e-06	6.98679154606443e-06	9.82708527687287e-06	9.33892183812062e-06	5.51948347763499e-06	2.07460006931766e-05	1.16349499092886e-05	5.90236199106894e-06	7.48576376159948e-06	1.12483591357755e-05	7.24899144930617e-06
"K07136"	0	0	0	2.17345242655329e-07	7.06611643168444e-07	0	0	9.36625762529631e-07	0	0	0	0	2.77333254128287e-07	0
"K07137"	1.79282620083444e-05	1.21036456543471e-05	8.34321759142332e-06	1.44868142746183e-05	3.02457165920943e-05	1.14295818776706e-05	1.28993567894663e-05	1.22069036650421e-05	1.65384109020171e-05	1.99917070669969e-05	2.50221758308657e-05	1.38264527601387e-05	1.84347439859493e-05	1.84087636182623e-05
"K07138"	5.04783677412151e-06	0	0	0	1.80643629095436e-06	0	1.59284092882876e-06	9.30957541143693e-07	3.75262885875277e-06	4.05082241974804e-06	9.28550821093521e-06	0	0	1.96273466334016e-06
"K07139"	4.24475212596717e-07	0	1.84912725483158e-07	6.65556113025361e-07	3.66026486980477e-06	0	0	3.32613658165381e-05	0	9.01289746026349e-07	0	5.06158988038458e-07	1.82270130988289e-05	4.05049082479757e-07
"K07140"	0	0	0	0	5.12674035718693e-07	0	0	4.61038790179765e-07	0	0	0	0	3.75635401019742e-07	0
"K07141"	0	0	0	0	0	0	0	1.13870867752779e-06	0	0	0	0	2.92969284001502e-07	0
"K07145"	0	0	0	0	2.22248097491427e-07	0	0	4.84639188037423e-06	0	0	0	6.66943415838203e-07	6.67378191170781e-07	0
"K07146"	4.92803685487571e-07	0	1.60508997952836e-07	6.4702657403092e-07	2.41063822040203e-05	0	0	7.19519811180562e-05	0	0	0	0	4.54785763523308e-05	0
"K07147"	0	0	0	4.14035801232042e-07	3.10090640892289e-06	0	0	2.60511356984471e-06	0	0	0	0	1.00788405501476e-06	0
"K07148"	0	0	0	0	4.24273645405645e-07	0	0	1.91436856418422e-06	0	0	0	3.3887919881432e-07	0	0
"K07150"	0	0	0	1.75146594506229e-07	4.29048160610533e-07	0	0	8.78565993303026e-07	0	0	0	0	1.98337058837315e-07	0
"K07152"	0	0	0	0	3.92035630016681e-06	0	0	0	0	0	0	0	7.34039930990773e-07	0
"K07153"	0	0	0	3.80622924081704e-07	6.4295295762498e-06	0	0	8.73651047026095e-06	0	0	0	0	6.31173078051126e-06	0
"K07154"	8.7049876351913e-07	0	4.05480577410053e-07	5.01560818340401e-07	1.50762258362138e-06	0	0	3.52593277343703e-06	0	0	0	0	1.21005582014713e-06	6.3758308675084e-07
"K07156"	0	0	0	0	0	0	0	2.71366477001043e-07	0	0	0	0	0	0
"K07160"	2.03655145123272e-06	0	0	0	3.06811853960912e-06	0	0	5.98898667811194e-06	0	0	4.95374990070649e-06	0	5.5099932887223e-06	2.45432639379684e-07
"K07165"	0	0	0	2.45816337201896e-07	0	0	0	0	0	0	0	0	0	0
"K07166"	4.20968714266351e-06	0	5.96650214238643e-07	2.15346634945162e-06	9.1485125543571e-07	0	1.78887854975172e-06	3.83551498992279e-07	7.04289743364065e-07	0	4.00718336658382e-06	0	8.21703756323765e-07	1.23602590822098e-06
"K07168"	0	0	0	0	0	0	0	0	0	0	0	0	5.28779228110055e-07	0
"K07170"	3.01289778130382e-07	3.06265028899512e-07	2.12747238900718e-07	5.18146788484179e-07	1.75601831660743e-06	0	4.57708668887182e-07	1.11243437607328e-05	0	4.77295519142182e-07	0	0	5.33023307284298e-06	0
"K07171"	8.30674251591043e-06	1.27137069294616e-06	2.0959290092932e-06	5.03038778922223e-06	4.27682638296515e-06	1.98621349095097e-06	2.12892467688507e-06	2.42838787469034e-05	0	3.52548896686355e-06	0	6.61817067146645e-06	1.80003848045026e-05	5.7482691191142e-06
"K07172"	0	0	0	3.53897441776683e-07	0	0	0	0	0	0	0	0	3.04671368685426e-07	0
"K07173"	3.15869867178775e-06	9.56709062439952e-07	8.267978985956e-07	1.64773661779559e-06	2.75509702121733e-06	5.31770800053572e-07	8.11921179365262e-07	2.49860797635078e-05	0	1.56812552579845e-06	6.01229846958114e-06	1.14526227651732e-06	1.16969678687274e-05	9.5015825093567e-07
"K07175"	1.60282776605666e-06	1.05378051438456e-06	1.30282050418169e-06	2.31111165020562e-06	1.85909835608204e-05	5.49472609224087e-07	2.22850373930931e-06	4.76513191833327e-06	2.12644726663419e-06	2.53641570358341e-06	0	1.22991216837175e-06	2.79918008994483e-06	2.23776402530354e-06
"K07177"	4.77371416510366e-07	0	0	6.50445852015861e-07	2.33778151595623e-07	0	0	2.73148514184838e-07	0	0	3.88368536953333e-06	0	5.61140026646122e-07	0
"K07178"	0	0	0	0	2.31977615323971e-06	0	0	2.24974279525097e-07	0	0	0	0	2.50280936471408e-07	0
"K07180"	0	0	1.3894160251364e-07	4.16936863271737e-07	5.30777759341817e-06	0	0	1.04779524106153e-06	0	0	0	0	9.57545996459563e-07	0
"K07181"	0	0	0	0	5.35355336828216e-06	0	0	1.37736741501313e-06	0	0	0	0	8.25076604376169e-07	0
"K07183"	2.00120817893071e-06	0	0	0	4.65317819678061e-07	0	0	9.89057060194153e-07	0	0	2.8579563356715e-06	0	8.04276002365456e-07	3.73692801102907e-07
"K07184"	0	3.04836010431151e-07	0	0	6.47743773830608e-07	0	0	8.44746410830411e-07	0	0	0	5.16153483618531e-07	0	0
"K07185"	0	0	2.14887541574636e-07	5.34253028787898e-07	0	0	0	0	0	0	0	0	0	0
"K07186"	0	0	0	0	8.14416274805916e-07	0	0	5.65766884653777e-07	0	0	0	0	0	0
"K07213"	0	0	0	0	0	0	0	3.70237682478014e-07	0	0	0	0	0	0
"K07214"	0	0	0	0	4.28324526120395e-07	0	0	1.59312721446011e-06	0	0	0	0	2.31568952907984e-07	0
"K07216"	0	0	5.84432975159603e-08	0	5.09007424653616e-06	0	0	0	0	0	0	0	5.78842834063815e-06	0
"K07220"	0	0	0	0	1.64292466403512e-05	0	0	2.82585614824614e-05	0	0	0	0	1.40945848108944e-05	0
"K07222"	0	0	0	0	3.14512137216024e-06	0	0	1.78121895300904e-06	0	0	0	0	1.53178357986057e-06	0
"K07223"	3.9514796537519e-07	2.86632965020463e-07	2.93141654909247e-07	9.91453959623463e-07	9.98194234033442e-06	2.44471318978705e-07	4.24971526469611e-07	2.08374267812571e-05	5.11265408300746e-07	0	0	2.06501568322645e-07	1.6401682555191e-05	0
"K07224"	0	0	0	0	2.63311341310846e-07	0	0	9.36931832770516e-07	0	0	0	0	0	0
"K07225"	0	0	0	0	3.75344398399375e-07	0	0	9.31511245323892e-07	0	0	0	0	2.89477045700339e-07	0
"K07226"	0	0	0	0	7.08192136342228e-07	0	0	0	2.66839071969838e-07	0	0	0	1.63618461783876e-07	0
"K07227"	0	0	0	0	0	0	0	6.05629322001778e-07	0	0	0	0	0	0
"K07229"	0	0	0	0	3.7103592871145e-07	0	0	8.04369278169757e-07	0	0	0	0	3.53907575455527e-07	0
"K07230"	3.50067576143615e-06	0	0	0	0	0	0	0	0	0	5.85894831288686e-06	0	0	0
"K07231"	0	0	0	0	4.56114190362041e-06	0	0	0	0	0	0	0	6.09724388959531e-07	0
"K07232"	0	0	0	0	5.84326086788957e-07	0	0	8.31129010343764e-07	0	0	0	0	0	0
"K07233"	0	0	0	2.8684897422007e-07	0	0	0	1.2366652350294e-07	0	0	0	0	0	0
"K07235"	0	0	0	0	1.90324508732304e-06	0	0	3.26602287397136e-06	0	0	0	0	4.28554638262462e-06	0
"K07236"	0	0	0	4.91501119707061e-07	4.90230617304875e-07	0	0	3.8092579630392e-07	0	0	0	0	3.0866857757221e-07	0
"K07237"	0	0	0	0	0	0	0	7.31679973865749e-07	0	0	0	0	0	0
"K07238"	1.47662077287799e-06	0	0	6.84247643784728e-07	5.12705222245712e-06	0	0	3.25965240625918e-05	0	0	0	1.07498066728073e-06	1.90690795166623e-05	7.31305445446431e-07
"K07239"	0	0	0	4.88351926359169e-07	1.81740313059437e-06	4.52797663769871e-07	0	3.62286078672983e-06	0	0	0	0	2.77215774297305e-06	2.76702897065592e-06
"K07240"	3.87342678453009e-07	6.18211595812662e-07	7.87324455762051e-07	1.16342875055379e-06	1.31313142542573e-06	4.92718304509428e-07	1.00568314924581e-06	9.38284468426522e-07	7.96643438728863e-07	9.15252355938858e-07	1.16791026886805e-06	0	1.82552250868798e-06	1.71283148956291e-06
"K07241"	2.16418270352699e-06	0	0	3.19004379072769e-07	0	0	0	0	0	0	0	0	0	0
"K07243"	3.1806160791864e-06	0	0	0	8.06336014318047e-07	1.43621664819666e-07	0	6.09096169774294e-07	3.0236748510063e-07	0	7.48358886005679e-06	2.02325424348026e-07	0	2.62202371181721e-07
"K07245"	0	0	0	0	0	0	0	8.05034631396809e-07	0	0	0	0	1.57140687782678e-07	0
"K07246"	0	0	0	4.51528631245695e-07	1.54473922638065e-05	0	0	5.02274115617026e-06	0	0	0	0	2.35268830885936e-06	0
"K07248"	0	0	0	0	5.93344948770787e-07	0	0	1.0190556184354e-05	0	0	0	0	4.47982733757417e-06	0
"K07250"	5.25604591842653e-06	0	0	0	9.87227952114674e-07	0	0	2.14264175357761e-05	0	0	6.97806180342232e-06	2.93455473962504e-07	9.69644142412486e-06	5.03383456489716e-07
"K07251"	0	0	0	0	0	0	0	6.84420289625746e-07	0	0	0	0	0	0
"K07258"	5.7944346698638e-07	4.59063675809621e-07	5.94999424379241e-07	1.32640710829098e-06	1.98736995874367e-05	4.0973414350675e-07	5.67557167523979e-07	4.00908559938215e-05	4.88354376339428e-07	6.29004587175715e-07	0	5.85214236234855e-07	2.3914629589541e-05	0
"K07259"	0	0	1.71695923557045e-07	3.10483518796602e-07	1.38275578502349e-06	0	0	9.05791890575189e-07	0	0	3.32600598946167e-06	0	3.1135786868644e-07	0
"K07260"	0	0	0	5.45501350824181e-07	0	0	0	1.36944601690334e-06	0	0	0	4.44181131613584e-07	0	0
"K07261"	0	0	0	0	4.8578053007019e-07	0	0	5.48561709892979e-07	0	0	0	0	2.95041373881033e-07	0
"K07262"	2.79094777449658e-07	0	0	0	1.32085305278362e-05	0	0	1.73212138530693e-05	0	0	0	0	1.14150703609228e-05	0
"K07263"	0	0	0	0	0	0	0	1.4575182706323e-06	0	0	0	0	0	0
"K07264"	0	0	0	0	0	0	0	4.20888571325599e-07	0	0	0	0	0	0
"K07265"	0	0	0	0	0	0	0	2.61515793606346e-07	0	0	0	0	0	0
"K07266"	0	0	0	0	4.61639977205688e-07	0	0	6.12038839626356e-07	0	0	0	0	0	0
"K07267"	0	0	0	0	7.3236781531124e-07	0	0	2.41041643760483e-06	0	0	0	0	1.5026150669561e-06	0
"K07269"	0	0	0	0	4.18001195147295e-07	0	0	8.07241160420677e-07	0	0	0	0	0	0
"K07271"	0	0	0	0	0	0	0	0	0	0	4.63092572532631e-06	0	0	0
"K07273"	0	0	0	0	0	0	0	1.8332395980887e-06	0	0	0	0	8.61639303920503e-07	0
"K07274"	0	0	0	0	4.04148721805233e-07	0	0	7.82748636515265e-07	0	0	0	0	2.83699993219882e-07	0
"K07275"	0	0	0	0	4.24211930696348e-06	0	0	3.44249266709354e-06	0	0	0	0	1.36254298915332e-06	0
"K07277"	0	0	2.80272702266954e-07	6.93856110007352e-07	1.24408585674237e-05	0	0	1.27319358557219e-05	0	0	0	0	7.39455837690715e-06	0
"K07278"	0	0	1.36924275620887e-07	0	1.44918138379014e-06	0	0	1.17166317032459e-06	0	0	0	0	3.22150476349698e-07	0
"K07279"	0	0	0	0	0	0	0	0	0	0	0	0	2.49982257882134e-07	0
"K07282"	2.55883973564407e-06	0	0	0	1.06264386043899e-07	0	0	1.28523932586483e-06	0	0	5.45420996602661e-06	3.57383272546911e-07	0	0
"K07283"	0	0	0	0	2.61878344679989e-07	0	0	6.8235848686397e-07	0	0	0	0	0	0
"K07284"	5.87908620020319e-06	0	1.95636103447253e-07	6.69863265997017e-07	5.78825676629359e-07	0	0	6.79252727073257e-06	0	0	1.4209362910482e-05	2.45645407570356e-07	7.55080853700153e-07	6.29423729885314e-07
"K07285"	0	0	0	0	0	0	0	1.08188200393427e-06	0	0	0	0	2.33178617760145e-07	0
"K07286"	0	0	0	2.88603241648822e-07	1.2756466535029e-06	0	0	8.8184826959595e-07	0	0	0	0	1.2297115720361e-07	0
"K07287"	0	0	0	0	3.61735389600918e-06	0	0	1.42474459371146e-06	0	0	0	0	9.07161361185248e-07	0
"K07288"	0	0	0	0	0	0	0	0	0	0	0	0	2.15487548754535e-07	0
"K07289"	0	0	0	0	4.11895130051334e-07	0	0	4.76506567441898e-07	0	0	0	0	0	0
"K07290"	0	0	0	2.86911183344563e-07	4.56952055583553e-07	0	0	8.49663449608669e-07	0	0	0	0	2.59576028689011e-07	0
"K07300"	0	0	0	2.20813885767191e-07	4.75371531587097e-07	0	0	1.04284561830998e-06	0	0	0	0	2.83111957140426e-07	0
"K07301"	1.295197845333e-06	7.7300096574877e-07	1.23654590126519e-06	1.05835407804669e-06	2.0224969849927e-06	6.14314392134106e-07	5.88932962734652e-07	1.9965541548646e-06	0	9.44156032873391e-07	4.25109655396669e-07	8.90106650710335e-07	1.33203313909327e-06	1.42319230152768e-06
"K07302"	0	0	0	0	0	0	0	2.11821054253913e-07	0	0	0	0	2.9720761746153e-07	0
"K07304"	3.69987260563797e-07	0	4.96813340867738e-07	1.00340884736085e-06	4.82704880119472e-06	7.61606450831576e-07	0	4.43835610917583e-05	4.72566208199738e-07	0	0	6.64998133314691e-07	2.6240811129454e-05	1.03212891965016e-06
"K07305"	3.54926663613381e-07	0	0	9.12027934775996e-07	1.07722314185628e-05	0	0	4.17501157086257e-05	0	0	0	0	2.7745626952744e-05	8.19873677365808e-07
"K07306"	0	0	0	0	5.44111613543149e-07	0	0	1.63670307097016e-06	0	0	0	0	2.22979427938847e-07	0
"K07307"	0	0	0	0	4.14023766546209e-07	0	0	1.45914431025805e-06	0	0	0	0	0	0
"K07308"	0	0	0	0	3.86200344981728e-07	0	0	7.44243917138235e-07	0	0	0	0	2.75194862368571e-07	0
"K07309"	0	0	0	0	0	0	0	6.67574063034846e-07	0	0	0	0	0	0
"K07310"	0	0	0	0	4.15252513211379e-07	0	0	5.58249674687016e-07	0	0	0	0	0	0
"K07311"	0	0	0	0	2.97787371413662e-07	0	0	7.13039512394517e-07	0	0	0	0	0	0
"K07312"	0	0	0	0	0	0	0	7.02641623345209e-07	0	0	0	0	1.32037433037337e-07	0
"K07313"	0	0	0	0	0	0	0	1.547205000241e-06	0	0	0	0	0	0
"K07314"	0	0	0	0	0	0	0	4.47905758325883e-07	0	0	0	0	0	0
"K07315"	0	0	0	0	1.82862412986006e-07	0	0	2.15612383857327e-05	0	0	0	0	1.1974809956605e-05	0
"K07316"	2.56894555551825e-06	2.01095712676036e-06	0	0	1.04840931935231e-06	1.75624066828521e-06	0	1.18282681097432e-06	0	0	0	0	1.22564929941919e-06	0
"K07318"	8.99505121987943e-08	0	0	0	4.14690155135837e-06	0	0	6.81480914067371e-06	0	0	0	0	4.72092689479044e-06	0
"K07319"	3.12109320561312e-06	1.49729120423841e-06	1.2744775467921e-06	2.09991795386888e-06	2.0152168941285e-06	2.38858668121903e-06	2.46669160725477e-06	2.07132512183852e-06	3.06056356200284e-06	0	0	1.84054666577962e-06	2.55022241294372e-06	0
"K07320"	2.13500531800641e-07	0	0	3.39379493595078e-07	1.41144577013672e-05	0	0	2.92488540298542e-05	0	0	0	0	2.00765431598355e-05	0
"K07321"	0	0	0	0	0	0	0	0	0	0	0	0	1.08613396818106e-06	0
"K07322"	0	0	0	0	5.29100035373708e-07	0	0	1.06979925150729e-06	0	0	0	0	5.55843789859579e-07	0
"K07323"	0	2.97953199843828e-07	0	0	3.61547451904259e-06	0	0	1.13765118875605e-05	0	0	0	0	7.26930207591315e-06	0
"K07334"	0	0	0	0	0	0	1.07505852966845e-06	8.51568199188395e-07	0	0	0	0	0	0
"K07335"	3.03913351115443e-06	1.67600150778302e-06	1.20417351095087e-06	3.52232860142411e-06	2.63681921892482e-06	1.03510081059147e-06	2.34328873763876e-06	1.25580668996791e-06	1.69790305006905e-06	5.3327951122716e-06	4.04184649238076e-06	2.50241862005611e-06	3.73624431364387e-06	4.56326696613081e-06
"K07336"	4.12874175019971e-07	0	0	2.44578114254596e-07	9.99102045058757e-06	0	0	7.18414854035915e-06	0	0	0	0	5.3789169626484e-06	0
"K07339"	0	0	0	0	0	0	0	0	0	0	0	0	2.68060949128623e-07	0
"K07340"	0	0	2.29697703182346e-07	0	1.90738095145952e-06	0	0	2.15427962472222e-06	0	0	0	0	1.04034268707858e-06	0
"K07341"	0	0	0	2.35579491091133e-07	0	0	0	0	0	0	0	0	0	0
"K07342"	0	0	0	0	0	0	0	0	5.76456331043096e-07	0	0	0	2.31087025109611e-07	0
"K07343"	0	0	0	0	0	0	0	3.14383480183379e-07	0	0	0	0	0	0
"K07345"	0	0	0	5.74557512226928e-07	4.14151499488395e-07	0	0	2.39606707133699e-06	0	0	0	0	1.03764256929088e-06	0
"K07346"	0	0	0	0	4.17726995217201e-07	0	0	1.87192051037695e-06	0	0	0	0	2.86731555226136e-07	0
"K07347"	0	0	0	5.57515534694179e-07	8.96425703737784e-07	0	0	2.79233240785902e-06	0	0	0	0	6.64585261565074e-07	0
"K07348"	0	0	0	0	0	0	0	8.1115288321262e-07	0	0	0	0	0	0
"K07349"	0	0	0	0	0	0	0	7.24706721845699e-07	0	0	0	0	0	0
"K07350"	0	0	0	0	4.14057571363803e-07	0	0	7.40282470874933e-07	0	0	0	0	0	0
"K07351"	0	0	0	2.32125993984715e-07	1.82933694506829e-07	0	0	9.27984097861726e-07	0	0	0	0	0	0
"K07355"	0	0	5.66183966052239e-08	9.3082883329078e-08	7.58055137030222e-08	0	0	0	0	0	0	0	2.28614363128936e-07	0
"K07357"	0	0	0	0	0	0	0	1.4090433083674e-06	0	0	0	0	2.42980198388127e-07	0
"K07358"	0	0	0	0	0	0	0	6.02140087077154e-07	0	0	0	0	0	0
"K07386"	4.72757096408294e-06	1.68523487279372e-06	1.54790904048865e-06	4.43778924772035e-06	5.8175156090607e-06	8.69573730026012e-07	0	4.43032582809696e-06	0	0	7.22017921826806e-06	0	2.52678812720971e-06	4.88134184608599e-06
"K07387"	0	1.21825790297746e-07	0	1.63673649805131e-07	7.8155696944239e-07	2.18807173012614e-07	2.19085120089399e-07	1.52027261601995e-06	0	0	0	0	3.95452798881522e-07	0
"K07388"	0	0	0	0	0	0	0	0	0	0	0	0	2.51806418622064e-07	0
"K07389"	0	0	0	0	0	0	0	3.0263415669214e-07	0	0	0	0	0	0
"K07390"	1.86999226725147e-07	0	0	3.54600913405963e-07	3.73646912721408e-05	1.1223919915777e-07	0	3.9444442613846e-05	0	2.0077220686069e-07	0	0	2.58032035399927e-05	4.7128964525968e-07
"K07391"	7.59655621504614e-06	1.96661572655876e-06	9.45820287960922e-07	4.75801532754714e-06	2.87951405210509e-05	1.18432058318892e-06	2.92836142269471e-06	3.07947570542631e-05	2.07117597915408e-06	2.31728843015524e-06	8.07666952169385e-06	2.15934275212498e-06	2.09120143591259e-05	6.21879014403196e-06
"K07393"	0	0	0	2.86598882679075e-07	8.09091658706423e-07	0	0	8.12703307218593e-07	0	0	0	0	0	0
"K07394"	0	0	0	0	1.16160378248117e-06	0	0	3.70824094500761e-06	0	0	0	0	2.7711460798922e-06	0
"K07395"	0	0	0	0	6.6955702094701e-06	0	0	8.45505085223139e-06	0	0	0	0	5.90068608358554e-06	0
"K07397"	0	0	2.41865022553068e-07	0	2.00548121373805e-05	3.25383078674705e-07	3.99934977459273e-07	3.1624755892649e-05	0	0	0	0	2.38339600027323e-05	0
"K07399"	0	0	0	0	4.93289762342706e-06	0	0	1.45059954752222e-06	0	0	0	0	5.20669148225795e-07	0
"K07400"	1.71435999802288e-07	0	1.73981885535361e-07	0	1.18967434548963e-05	0	0	2.92350024496088e-05	0	0	0	0	2.1877318293431e-05	0
"K07401"	0	0	0	0	1.62624138744966e-06	0	0	0	0	0	0	0	0	0
"K07402"	0	0	0	2.37116965765207e-07	6.95487194839831e-07	0	0	9.62652271540166e-07	0	7.07968288956843e-07	0	0	7.87083081449182e-07	0
"K07404"	0	3.60033321343309e-07	3.83084542283838e-07	9.97019197036879e-07	9.15302185633762e-07	4.47550973758869e-07	0	7.65370833337469e-07	0	0	0	0	5.42424230736633e-07	0
"K07406"	0	0	0	0	4.3592608755949e-07	0	0	5.62600707497401e-07	0	0	0	0	0	0
"K07407"	7.59100855417114e-06	0	1.37997505968973e-06	1.75167301696108e-06	0	0	0	8.09958516129527e-07	8.82673657978991e-07	0	2.21398938052036e-05	7.98466903495437e-07	1.00940233338929e-06	4.18238661119253e-06
"K07442"	2.96911769283842e-06	0	9.50524697444801e-08	0	0	0	0	0	0	0	4.8279788417747e-06	0	0	3.25076695479455e-07
"K07443"	2.24445799729482e-07	0	0	3.44430496047979e-07	6.26956600512292e-07	0	3.21998719036655e-07	7.54815692169568e-07	0	0	0	1.11155704207403e-07	3.98619565097363e-07	0
"K07444"	1.67333126990393e-06	8.27860080968194e-07	9.50298958425985e-07	2.59297170868976e-06	2.17529036447502e-05	5.73143748522827e-07	0	2.98604168085663e-05	1.57146071786644e-06	1.03597852049103e-06	1.30401896073843e-06	1.28170132051252e-06	1.46548780161914e-05	2.29116747129377e-06
"K07447"	2.38620072868988e-06	6.79125896389492e-07	7.75865521533308e-07	2.00487290659416e-06	1.86279658050932e-05	2.89858245775004e-07	6.73094719847691e-07	3.42246140476352e-05	0	1.19743664974578e-06	3.74656735952198e-06	8.69695928419082e-07	2.31016802930257e-05	0
"K07448"	0	0	0	0	0	0	0	7.10875154891564e-07	0	0	0	0	0	0
"K07452"	0	0	0	0	0	0	0	2.53250309664616e-07	0	0	0	0	0	0
"K07454"	0	0	0	0	1.8945032110197e-07	0	0	4.46457814937271e-07	0	0	0	0	0	0
"K07455"	0	0	0	0	0	0	0	3.84796174781385e-07	0	0	0	0	0	0
"K07456"	2.36590182607201e-06	1.19975298562591e-06	1.46145341242703e-06	2.40754197140053e-06	2.19750154773511e-06	7.79390742206274e-07	0	2.0773145158132e-05	0	1.76154490270985e-06	0	1.150574607076e-06	1.22004035872292e-05	2.64633112591121e-06
"K07457"	0	0	0	0	0	0	0	1.67971663902107e-06	0	0	0	0	0	0
"K07458"	2.52142688771806e-06	0	0	0	3.98875467291962e-07	3.64716388246926e-07	0	7.80563259621337e-07	0	0	2.1572779535884e-06	0	0	0
"K07459"	0	0	0	0	5.61737268704826e-07	0	0	1.02121978806572e-06	0	0	0	0	0	0
"K07460"	4.9549585938621e-07	0	0	1.1345565473454e-07	8.84079174392219e-07	0	0	7.90551397344798e-07	0	0	3.98254577705109e-06	0	1.88126112556395e-07	0
"K07461"	0	4.37059208967735e-07	3.33390556990492e-07	3.01587272941198e-07	1.86116084494032e-06	1.75986514880107e-07	0	7.41234803974755e-06	0	0	2.41827961919274e-07	7.85479218693214e-07	0	0
"K07462"	8.12344101749788e-07	5.3691197505089e-07	4.42855823080427e-07	1.7176286829052e-06	1.28877004456055e-05	5.3729900817204e-07	4.73598007259674e-07	2.69734549516993e-05	0	8.692180101263e-07	3.94371679685448e-07	6.84143457870579e-07	1.22910294549516e-05	9.14098079086553e-07
"K07463"	0	0	0	0	0	0	0	0	0	0	0	0	2.52926129797006e-07	0
"K07464"	0	0	0	0	0	0	0	0	0	0	0	0	3.5773236058365e-07	0
"K07467"	0	0	0	5.83166249230028e-07	0	0	0	0	0	0	0	0	0	0
"K07470"	0	0	0	0	0	0	0	7.06114925455842e-07	0	0	0	0	0	0
"K07471"	0	0	0	0	2.85574679122604e-07	0	0	3.44923807988839e-07	0	0	0	0	0	0
"K07473"	6.95853642517154e-06	1.29579724119979e-06	9.98824130458897e-07	1.58974972101269e-06	3.72992828405018e-06	8.19651974406423e-07	1.34555771571726e-06	1.91903173826015e-05	1.03021117082472e-05	1.0676578343774e-06	1.91516360534511e-06	6.68892197262955e-06	1.00092077823441e-05	1.52111062801576e-06
"K07474"	0	0	0	0	0	0	0	4.62934054122434e-07	0	0	0	0	0	0
"K07478"	2.38474970289264e-05	1.24374519598096e-05	8.56859881193273e-06	2.12121237709447e-05	5.33164864063018e-05	5.40065530228802e-06	1.42611731194407e-05	7.59526323407301e-05	1.59009502041154e-05	1.81290895526513e-05	2.68573820203732e-05	1.62758785017099e-05	5.30404598324952e-05	3.28778322544566e-05
"K07479"	0	0	0	0	0	0	1.09511832669372e-07	5.25388832527607e-07	0	0	0	0	0	0
"K07480"	1.47360166407196e-07	6.66089787407158e-07	4.14520277918386e-07	2.33427899874013e-06	1.37695469636628e-07	9.95663158352448e-07	3.41670313938853e-07	1.60075955365988e-06	0	0	0	4.88734300806787e-07	1.28810404904019e-07	0
"K07481"	0	4.70832895771121e-07	6.79532228499793e-07	1.91212357768869e-06	5.72444056643692e-07	1.14536138800203e-06	7.31869891622765e-07	8.4053074702599e-07	0	0	0	7.89043404521024e-07	0	0
"K07482"	0	2.06692014950327e-07	0	0	0	0	1.81668745174613e-07	0	0	0	0	0	0	0
"K07483"	1.38155470463783e-06	1.37548692201948e-06	9.54819415405636e-07	4.62475944114973e-06	5.09787827266398e-06	1.29100357266159e-06	2.33179521200493e-06	1.25302032998633e-05	1.63403646830188e-06	8.31447197982336e-07	3.02860326582262e-07	1.01961902327415e-06	9.53794860298831e-06	1.5135592782602e-06
"K07484"	0	1.74808738587439e-07	1.67756022583251e-07	8.36941095117339e-07	6.64433603876482e-07	3.1364124322728e-07	2.07303177576742e-07	2.97760081862725e-06	1.03868265918388e-06	2.6191888278948e-07	0	0	1.10035285915291e-06	0
"K07485"	0	2.15764129692739e-07	2.12209329686612e-07	9.12477718527441e-07	0	3.28285917329428e-07	0	0	0	0	0	0	0	0
"K07486"	0	0	0	0	0	0	0	2.61320273564125e-07	0	0	0	0	0	0
"K07489"	0	0	0	1.30513057145316e-06	0	1.16530310807864e-06	0	5.3764320375941e-07	0	0	0	0	0	0
"K07490"	0	0	0	0	6.32641099108898e-07	0	0	6.12386762071263e-07	0	0	0	0	4.88254224568627e-07	0
