"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"937372"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	3.60893572485474e-05	4.02252614641995e-05	9.89315393747527e-05	8.92283532015133e-06	0	0	0	3.10761676870008e-05	0	4.85861432319502e-05	0	3.53419332037462e-05	0	2.96041919535806e-05	0	3.67728175332794e-05	0
"235307"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1123949"	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92283532015133e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"148273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"4433512"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	6.39345310402148e-05	0.000124304670748003	9.9763892121978e-05	9.71722864639005e-05	0	0	0	0	0	0	9.46461810265956e-05
"1083723"	0	0	0	0	0	0	6.52954619653934e-05	0	0	3.25034128583501e-05	3.60893572485474e-05	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4427617"	0.000221762270845653	0.000226849961435507	0.000121491920787268	3.15238635647185e-05	3.16045636989981e-05	0	0.00019588638589618	8.23655382587925e-05	0	3.25034128583501e-05	0	0.000120675784392599	0.000148397309062129	8.92283532015133e-06	4.22386483632524e-05	0	9.59017965603222e-05	0.000124304670748003	0.000299291676365934	0.000242930716159751	3.69058163566578e-05	0.000247393532426224	0.000142186833499218	0.000118416767814323	0	0	0.000315487270088652
"581069"	0	0	0	0	0	0	0	0	0	0	0	4.02252614641995e-05	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	3.31532009415509e-05	0	0
"104172"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	8.92283532015133e-06	0	0	0	0	0	4.85861432319502e-05	0	0	0	0	0	0	0
"755373"	0.00147841513897102	0.00154257973776144	0.00206536265338355	0	0	0.000113662195953626	0.00179562520404832	0.00193559014908162	0.00160917931854754	0.00133263992719236	0.00180446786242737	0.00132743362831858	0.00227542540561931	0.000115996859161967	0.00173178458289335	0.000278372591006424	0	0	0	0	0	3.53419332037462e-05	4.7395611166406e-05	2.96041919535806e-05	0	0	0
"1833672"	0	0	0	0.000157619317823592	0.000284441073290983	0.000492536182465712	0	0	0	0	0	0	0	0	0	0	0.000287705389680967	0.000310761676870008	0.000133018522829304	0.000242930716159751	0.000258340714496605	0.00028273546562997	0.000284373666998436	0.000325646111489387	0.000232072406590856	0.000404500992866073	0.000347035997097517
"2739099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	8.88125758607419e-05	3.31532009415509e-05	0	0
"1142972"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	3.67728175332794e-05	0
"817234"	0.000369603784742756	0.000317589946009709	0.000182237881180901	0.000189143181388311	0.000158022818494991	3.78873986512086e-05	0.000163238654913484	0.000370644922164566	0.000419785909186315	0.000162517064291751	0.000433072286982569	0.000241351568785197	0.000346260387811634	0.000169533871082875	0.000380147835269271	0.000107066381156317	0.000511476248321719	0.000217533173809006	0.00033254630707326	0.000194344572927801	0.000110717449069973	0.000176709666018731	0.000189582444665624	0.000207229343675064	0.000265225607532407	0.000220636905199676	0.000252389816070922
"240236"	0	0.000226849961435507	6.07459603936338e-05	0	0	0	9.79431929480901e-05	0.000205913845646981	6.99643181977192e-05	0.000227523890008451	7.21787144970948e-05	0.000160901045856798	9.89315393747527e-05	8.92283532015133e-06	0.000168954593453009	2.14132762312634e-05	0	3.10761676870008e-05	0	0	3.69058163566578e-05	3.53419332037462e-05	4.7395611166406e-05	5.92083839071613e-05	0	0	0
"99371"	0	0	0	9.45715906941555e-05	0	0.000113662195953626	0	4.11827691293963e-05	0	0	3.60893572485474e-05	0	0	0	0	2.14132762312634e-05	9.59017965603222e-05	3.10761676870008e-05	3.3254630707326e-05	0	3.69058163566578e-05	3.53419332037462e-05	0	2.96041919535806e-05	6.63064018831018e-05	0	6.30974540177304e-05
"99373"	0.000147841513897102	0.000272219953722608	0	0	3.16045636989981e-05	3.78873986512086e-05	6.52954619653934e-05	0.000164731076517585	0	9.75102385750504e-05	3.60893572485474e-05	8.0450522928399e-05	9.89315393747527e-05	0	8.44772967265047e-05	2.14132762312634e-05	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	3.15487270088652e-05
"210607"	0.00118273211117682	0.00222312962206796	0.00279431417810716	6.3047727129437e-05	0.000126418254795993	7.57747973024172e-05	0.00385243225595821	0.00382999752903385	0.00265864409151333	0.00266527985438471	0.00378938251109748	0.00430410297666935	0.00336367233874159	0.000240916553644086	0.0027455121436114	0.000620985010706638	0.000223770858640752	0.000217533173809006	0.000299291676365934	0.000145758429695851	0.000110717449069973	0.000212051599222477	4.7395611166406e-05	0.000236833535628645	0.000265225607532407	0.000220636905199676	0.000347035997097517
"278426"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"254580"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"251062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"557361"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"618849"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12097"	0	0	0	3.15238635647185e-05	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.38116327133156e-05	0	0	0	0	0	0
"348666"	0	4.53699922871013e-05	0	0	0	0	3.26477309826967e-05	0	0	0	7.21787144970948e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1143376"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1554351"	0	0	0	3.15238635647185e-05	0	7.57747973024172e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"499955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"808498"	0	0	0	0.00040981022634134	0.000474068455484972	0.000492536182465712	0	0	0	0	0	0	0	0	0	0	0.000287705389680967	0.000279685509183008	0.00049881946060989	0.000291516859391701	0.000369058163566578	0.000424103198444955	0.000284373666998436	0.000355250303442968	0.000165766004707755	0.000330955357799515	0.000315487270088652
"240678"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"580625"	0.00162625665286813	0.00190553967605826	0.00103268132669177	0.000851144316247399	0.00085332321987295	0.000681973175721755	0.00159973881815214	0.0022238695329874	0.00153921500034982	0.00152766040434246	0.00158793171893609	0.00132743362831858	0.00197863078749505	0.00013384252980227	0.0018585005279831	0.000256959314775161	0.000927050700083115	0.000683675689114018	0.000931129659805128	0.000728792148479254	0.00107026867434308	0.00109559992931613	0.00113749466799374	0.00109535510228248	0.00122666843483738	0.00102963889093182	0.00085181562923936
"509505"	0	4.53699922871013e-05	0	0	0	0	0	8.23655382587925e-05	0	0	7.21787144970948e-05	0	0	0	0.000126715945089757	0	0	0	0	0	0	3.53419332037462e-05	0	0	0	0	0
"883748"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	3.53419332037462e-05	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"4392871"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"218446"	7.39207569485512e-05	0	0	3.15238635647185e-05	9.48136910969944e-05	3.78873986512086e-05	0.000489715964740451	0.0010707519973643	0.000209892954593157	0.00312032763440161	0.000541340358728211	0.00120675784392599	0.000593589236248516	0.06368227567992	0.000633579725448786	0.0716702355460385	0.000255738124160859	0.000466142515305013	0.000465564829902564	0.000534447575551453	0.000442869796279894	0.000353419332037462	0.000284373666998436	0.000414458687350129	0.000663064018831018	0.000845774803265426	0.000567877086159573
"800082"	0.00236546422235364	0.00231386960664217	0.00255133033653262	0.000598953407729651	0.00101134603836794	0.000644085777070546	0.00231798889977147	0.00168849353430525	0.00188903659133842	0.0010401092114672	0.00209318272041575	0.00209171359613838	0.00212702809655718	0.00013384252980227	0.00278775079197466	0.000428265524625268	0.000959017965603222	0.000621523353740017	0.000698347244853846	0.000534447575551453	0.000701210510776498	0.000706838664074925	0.000426560500497654	0.000562479647118032	0.000629910817889467	0.000441273810399353	0.000473230905132978
"4446915"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1574978"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"255186"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"105552"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"236657"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67728175332794e-05	0
"583767"	0.000221762270845653	0.000544439907445216	0.000303729801968169	0.00185990795031839	0.00186466925824089	0.00162915814200197	0.000130590923930787	0.000411827691293963	0.000209892954593157	3.25034128583501e-05	0.000360893572485474	0.000241351568785197	0.000395726157499011	0	0.000295670538542767	0.00012847965738758	0.00220574132088741	0.00245501724727307	0.00186225931961026	0.00136041201049461	0.00129170357248302	0.00169641279377982	0.00146926394615859	0.00130258444595755	0.00162450684613599	0.0012502757961315	0.00182982616651418
"583766"	0	0	0	6.3047727129437e-05	0	0	0	0	0	0	0	4.02252614641995e-05	0	8.92283532015133e-06	0	0	3.19672655201074e-05	0.000124304670748003	3.3254630707326e-05	4.85861432319502e-05	3.69058163566578e-05	0	4.7395611166406e-05	2.96041919535806e-05	0	3.67728175332794e-05	0.000126194908035461
"984386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	3.67728175332794e-05	0
"102024"	7.39207569485512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1132924"	0	0	0	3.15238635647185e-05	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"588889"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4295656"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"2526440"	0	4.53699922871013e-05	6.07459603936338e-05	0.000126095454258874	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	3.19672655201074e-05	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	0	0	0	0
"676066"	7.39207569485512e-05	4.53699922871013e-05	0.000242983841574535	0	0	0	3.26477309826967e-05	4.11827691293963e-05	0	6.50068257167002e-05	0.000180446786242737	0.000160901045856798	0.000197863078749505	1.78456706403027e-05	4.22386483632524e-05	0	9.59017965603222e-05	0	6.6509261414652e-05	0	3.69058163566578e-05	0.000141367732814985	0	5.92083839071613e-05	3.31532009415509e-05	3.67728175332794e-05	3.15487270088652e-05
"152130"	0	4.53699922871013e-05	0	0	0	0	0	4.11827691293963e-05	0	0	3.60893572485474e-05	0	0	8.92283532015133e-06	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	0	0	0
"529793"	0	0	0	9.45715906941555e-05	6.32091273979963e-05	0.000151549594604834	0	0	0	0	0	0	0	0	0	0	9.59017965603222e-05	0.000155380838435004	6.6509261414652e-05	4.85861432319502e-05	3.69058163566578e-05	0.000141367732814985	0	2.96041919535806e-05	9.94596028246527e-05	0.000147091270133118	0
"3270623"	7.39207569485512e-05	4.53699922871013e-05	6.07459603936338e-05	0	0	0	3.26477309826967e-05	0	6.99643181977192e-05	3.25034128583501e-05	0	8.0450522928399e-05	0.000148397309062129	0	0	0	3.19672655201074e-05	0	0	0	0	3.53419332037462e-05	0	0	0	0	0
"899559"	0	0	0.000121491920787268	3.15238635647185e-05	6.32091273979963e-05	7.57747973024172e-05	3.26477309826967e-05	8.23655382587925e-05	0.000139928636395438	6.50068257167002e-05	0	4.02252614641995e-05	4.94657696873763e-05	0	0	0	0	6.21523353740017e-05	9.9763892121978e-05	0	0	0	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"1115527"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"543528"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	0.000113662195953626	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	6.21523353740017e-05	6.6509261414652e-05	4.85861432319502e-05	0.000110717449069973	0.000141367732814985	0	0.000177625151721484	0.000132612803766204	7.35456350665588e-05	9.46461810265956e-05
"583508"	7.39207569485512e-05	0	0	3.15238635647185e-05	6.32091273979963e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	3.69058163566578e-05	7.06838664074925e-05	0	0	3.31532009415509e-05	0	0
"336794"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"895465"	7.39207569485512e-05	0	0.000121491920787268	6.3047727129437e-05	0.000158022818494991	0.000189436993256043	0.000130590923930787	4.11827691293963e-05	0	0	7.21787144970948e-05	0.000120675784392599	0.000148397309062129	0	8.44772967265047e-05	2.14132762312634e-05	0.00012786906208043	0.000217533173809006	0.000232782414951282	0	0.000110717449069973	0.000212051599222477	0.000189582444665624	0.000118416767814323	0.000132612803766204	3.67728175332794e-05	0.000283938543079787
"248986"	0.00140449438202247	0.000952769838029128	0.000728951524723606	0.0341088203770254	0.034765020068898	0.0407289535500493	0.00127326150832517	0.00177085907256404	0.00118939340936123	0.000715075082883703	0.00129921686094771	0.00148833467417538	0.00143450732093391	5.3537011920908e-05	0.00118268215417107	0.000149892933618844	0.027076273895531	0.0254824575033407	0.0300289315287154	0.0257020697697017	0.0274579273693534	0.0255522177063085	0.0281529930328452	0.0253707925042186	0.0275503099824288	0.0258880635434287	0.0253336277881187
"334077"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"978558"	0	0	0	0	0	0	0	0	0	0	7.21787144970948e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83349"	0	0	0	3.15238635647185e-05	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1119031"	0	0.000136109976861304	6.07459603936338e-05	0	0	0	6.52954619653934e-05	0	0	3.25034128583501e-05	3.60893572485474e-05	8.0450522928399e-05	0	0	8.44772967265047e-05	0	0	0	0	0	0	0	0	0	0	0	0
"156963"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	3.3254630707326e-05	0	0	0	0	5.92083839071613e-05	0	0	3.15487270088652e-05
"242612"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	3.3254630707326e-05	0	0	0	0	0	0	7.35456350665588e-05	3.15487270088652e-05
"4319239"	0	4.53699922871013e-05	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"701151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"275053"	0	0	0	0	3.16045636989981e-05	3.78873986512086e-05	3.26477309826967e-05	4.11827691293963e-05	6.99643181977192e-05	3.25034128583501e-05	3.60893572485474e-05	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	3.31532009415509e-05	3.67728175332794e-05	3.15487270088652e-05
"275052"	0	4.53699922871013e-05	0	0	0	0	0	0	6.99643181977192e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"189873"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35456350665588e-05	0
"156900"	0	4.53699922871013e-05	6.07459603936338e-05	0.000126095454258874	0	3.78873986512086e-05	3.26477309826967e-05	0.000164731076517585	0	9.75102385750504e-05	3.60893572485474e-05	4.02252614641995e-05	9.89315393747527e-05	0	8.44772967265047e-05	2.14132762312634e-05	0.000319672655201074	9.32285030610025e-05	0.00033254630707326	0.000145758429695851	3.69058163566578e-05	0.000212051599222477	0.00023697805583203	0.000148020959767903	0.000232072406590856	0.000183864087666397	0.000189292362053191
"4343672"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"837069"	0.00369603784742756	0.00462773921328433	0.00425221722755437	0.0013555261332829	0.00132739167535792	0.0013260589527923	0.00319947763630428	0.00251214891689317	0.00139928636395438	0.00282779691867646	0.00303150600887798	0.00285599356395817	0.00237435694499406	0.000178456706403027	0.00278775079197466	0.000492505353319058	0.000895083434563008	0.00133627521054104	0.00142994912041502	0.000923136721407055	0.000959551225273103	0.00109559992931613	0.000805725389828902	0.000976938334468161	0.000861983224480324	0.000956093255865264	0.00107265671830142
"445575"	0	0	0	6.3047727129437e-05	0	7.57747973024172e-05	0	0	0	0	0	0	0	0	0	0	0	6.21523353740017e-05	0.000133018522829304	0	3.69058163566578e-05	0	0	5.92083839071613e-05	6.63064018831018e-05	7.35456350665588e-05	3.15487270088652e-05
"333731"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	3.67728175332794e-05	0
"4458581"	0	0	0	0.000157619317823592	0.000252836509591985	7.57747973024172e-05	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	6.39345310402148e-05	6.21523353740017e-05	0	0	0	0.000106025799611239	4.7395611166406e-05	5.92083839071613e-05	3.31532009415509e-05	0.000110318452599838	3.15487270088652e-05
"1147325"	0	0	0	0	0	0	3.26477309826967e-05	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	0	0	0	0	3.67728175332794e-05	0
"3238150"	0	0	6.07459603936338e-05	0.000126095454258874	0.000126418254795993	0	0	8.23655382587925e-05	0	0	7.21787144970948e-05	0	4.94657696873763e-05	0	4.22386483632524e-05	0	9.59017965603222e-05	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	2.96041919535806e-05	0	3.67728175332794e-05	0
"590639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	0	0	0
"692157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30974540177304e-05
"350334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	0	0	0	0	0	0	0
"545650"	0	0	0	0	0	0	0	0	0	0	0	4.02252614641995e-05	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1107143"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"4446003"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"840041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"3018647"	0	0	0	0	0	0	3.26477309826967e-05	4.11827691293963e-05	0	0	0	0	0	0	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"4319587"	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92283532015133e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"342749"	7.39207569485512e-05	0.000408329930583912	0.000242983841574535	3.15238635647185e-05	0	0	0.000130590923930787	0.000164731076517585	0	6.50068257167002e-05	0.000252625500739832	8.0450522928399e-05	4.94657696873763e-05	0	0.000253431890179514	6.42398286937901e-05	0	0.000248609341496007	0.00033254630707326	0.000194344572927801	0	0.000247393532426224	4.7395611166406e-05	0.000118416767814323	0.000132612803766204	0	0.000189292362053191
"89699"	7.39207569485512e-05	4.53699922871013e-05	6.07459603936338e-05	0.000567429544164933	0.000474068455484972	0.00026521179055846	9.79431929480901e-05	0.000123548307388189	0.000139928636395438	6.50068257167002e-05	0.000180446786242737	0	4.94657696873763e-05	0	4.22386483632524e-05	0	0.000479508982801611	0.00074582802448802	0.000465564829902564	0.000388689145855602	0.000590493061706525	0.000424103198444955	0.00023697805583203	0.000296041919535806	0.00036468521035706	0.000404500992866073	0.000567877086159573
"4442051"	0	4.53699922871013e-05	6.07459603936338e-05	3.15238635647185e-05	3.16045636989981e-05	0	0.000228534116878877	0.000205913845646981	0.000139928636395438	0.0001300136514334	7.21787144970948e-05	0.000201126307320998	9.89315393747527e-05	0	0	4.28265524625268e-05	3.19672655201074e-05	3.10761676870008e-05	3.3254630707326e-05	0	0	0	0	0.000118416767814323	9.94596028246527e-05	3.67728175332794e-05	9.46461810265956e-05
"14559"	0	0	0	0.000126095454258874	6.32091273979963e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0.00012786906208043	0.000186457006122005	0	4.85861432319502e-05	7.38116327133156e-05	0	0	0.000177625151721484	0	3.67728175332794e-05	3.15487270088652e-05
"136998"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"823482"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"136991"	0.000147841513897102	0.000136109976861304	0.000121491920787268	0.000126095454258874	0.000221231945892987	7.57747973024172e-05	0.000359125040809664	0.000247096614776378	0.000419785909186315	0.000422544367158552	0.000360893572485474	0.000321802091713596	0.000494657696873763	8.92283532015133e-06	4.22386483632524e-05	4.28265524625268e-05	9.59017965603222e-05	0.000217533173809006	3.3254630707326e-05	9.71722864639005e-05	7.38116327133156e-05	0.000106025799611239	0.000189582444665624	2.96041919535806e-05	0	0.000294182540266235	0.000157743635044326
"111100"	0	0.000136109976861304	0	0	0	0	0	0	0	0.0001300136514334	0.000108268071745642	0.000120675784392599	4.94657696873763e-05	0	4.22386483632524e-05	4.28265524625268e-05	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"2557604"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0.000132612803766204	0	3.15487270088652e-05
"4306966"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	6.6509261414652e-05	0	3.69058163566578e-05	0	0	0	0	0	0
"1046277"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"50491"	0.000517445298639858	0.000816659861167824	0.000303729801968169	0	0	0	0.000326477309826967	0.000741289844329133	0.000699643181977192	0.000682571670025353	0.000541340358728211	0.000563153660498793	0.000692520775623269	0.000124919694482119	0.000464625131995776	6.42398286937901e-05	0	0	3.3254630707326e-05	0	0	0	0	0	0	3.67728175332794e-05	0
"572117"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	7.38116327133156e-05	0	0	0	0	0	0
"924032"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1016118"	7.39207569485512e-05	4.53699922871013e-05	6.07459603936338e-05	6.3047727129437e-05	3.16045636989981e-05	7.57747973024172e-05	3.26477309826967e-05	0	0	0	3.60893572485474e-05	0	0.000148397309062129	8.92283532015133e-06	0	0	9.59017965603222e-05	3.10761676870008e-05	3.3254630707326e-05	0	7.38116327133156e-05	3.53419332037462e-05	4.7395611166406e-05	0.000118416767814323	3.31532009415509e-05	0.000110318452599838	0
"4322648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"665602"	0	0	0	0	3.16045636989981e-05	0	9.79431929480901e-05	0	0	0	0	0	9.89315393747527e-05	0	0	0	0	0	0	0	0	3.53419332037462e-05	4.7395611166406e-05	0	3.31532009415509e-05	0	3.15487270088652e-05
"549557"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	0	0	0
"829733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	3.10761676870008e-05	0	0	0	0	0	0	6.63064018831018e-05	0	0
"1029858"	7.39207569485512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"2908903"	0	4.53699922871013e-05	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
